"ID","chrom.","start","end","MaxD","AveD","Zscore","pvalue"
7192,"chr3",116742137,116742636,0,0,0,0
7193,"chr3",116742948,116743447,0,0,0,0
7194,"chr3",116904093,116904592,0,0,0,0
7195,"chr3",116938035,116938534,0,0,0,0
7196,"chr3",116949248,116949747,0,0,0,0
7197,"chr3",116951548,116952047,0,0,0,0
7198,"chr3",117024049,117024548,0,0,0,0
7199,"chr3",117039288,117039787,0,0,0,0
7200,"chr3",117043281,117043780,0,0,0,0
7201,"chr3",117057429,117057928,0,0,0,0
7202,"chr3",117066194,117066693,0,0,0,0
7203,"chr3",117067094,117067593,0,0,0,0
7204,"chr3",118484879,118485378,0,0,0,0
7205,"chr3",118561865,118562364,0,0,0,0
7206,"chr3",118617880,118618379,0,0,0,0
7207,"chr3",119745751,119746250,0,0,0,0
7208,"chr3",119747276,119747775,0,0,0,0
7209,"chr3",119771553,119772052,0,0,0,0
7210,"chr3",121171468,121171967,0,0,0,0
7211,"chr3",121178445,121178944,0,0,0,0
7212,"chr3",121179310,121179809,0,0,0,0
7213,"chr3",121184478,121184977,0,0,0,0
7214,"chr3",121252426,121252925,0,0,0,0
7215,"chr3",121262691,121263190,0,0,0,0
7216,"chr3",121271697,121272196,0,0,0,0
7217,"chr3",121276923,121277422,0,0,0,0
7218,"chr3",121293121,121293620,0,0,0,0
7219,"chr3",121312364,121312863,0,0,0,0
7220,"chr3",121366973,121367472,0,0,0,0
7221,"chr3",121369466,121369965,0,0,0,0
7222,"chr3",121394706,121395205,0,0,0,0
7223,"chr3",121401260,121401759,0,0,0,0
7224,"chr3",121406671,121407170,0,0,0,0
7225,"chr3",121407624,121408123,0,0,0,0
7226,"chr3",121426814,121427313,0,0,0,0
7227,"chr3",121440706,121441205,0,0,0,0
7228,"chr3",121442234,121442733,0,0,0,0
7229,"chr3",121467281,121467780,0,0,0,0
7230,"chr3",121468402,121468901,0,0,0,0
7231,"chr3",121470186,121470685,0,0,0,0
7232,"chr3",121475192,121475691,0,0,0,0
7233,"chr3",121484386,121484885,0,0,0,0
7234,"chr3",121531420,121531919,0,0,0,0
7235,"chr3",121532122,121532621,0,0,0,0
7236,"chr3",121545382,121545881,0,0,0,0
7237,"chr3",121550665,121551164,0,0,0,0
7238,"chr3",121552779,121553278,0,0,0,0
7239,"chr3",121558507,121559006,0,0,0,0
7240,"chr3",121559137,121559636,0,0,0,0
7241,"chr3",121560164,121560663,0,0,0,0
7242,"chr3",121560725,121561224,0,0,0,0
7243,"chr3",121594493,121594992,0,0,0,0
7244,"chr3",121629242,121629741,0,0,0,0
7245,"chr3",121662471,121662970,0,0,0,0
7246,"chr3",121663366,121663865,0,0,0,0
7247,"chr3",121666166,121666665,0,0,0,0
7248,"chr3",121672261,121672760,0,0,0,0
7249,"chr3",121712213,121712712,0,0,0,0
7250,"chr3",121712934,121713433,0,0,0,0
7251,"chr3",121713824,121714323,0,0,0,0
7252,"chr3",121722480,121722979,0,0,0,0
7253,"chr3",121729839,121730338,0,0,0,0
7254,"chr3",121735325,121735824,0,0,0,0
7255,"chr3",121755073,121755572,0,0,0,0
7256,"chr3",121759259,121759758,0,0,0,0
7257,"chr3",121796812,121797311,0,0,0,0
7258,"chr3",121800402,121800901,0,0,0,0
7259,"chr3",121809939,121810438,0,0,0,0
7260,"chr3",121817502,121818001,0,0,0,0
7261,"chr3",121819118,121819617,0,0,0,0
7262,"chr3",121842300,121842799,0,0,0,0
7263,"chr3",121843265,121843764,0,0,0,0
7264,"chr3",121852005,121852504,0,0,0,0
7265,"chr3",121872590,121873089,0,0,0,0
7266,"chr3",121935988,121936487,0,0,0,0
7267,"chr3",121950168,121950667,0,0,0,0
7268,"chr3",121967552,121968051,0,0,0,0
7269,"chr3",121968069,121968568,0,0,0,0
7270,"chr3",122051243,122051742,0,0,0,0
7271,"chr3",122081311,122081810,0,0,0,0
7272,"chr3",122082776,122083275,0,0,0,0
7273,"chr3",122157315,122157814,0,0,0,0
7274,"chr3",122158314,122158813,0,0,0,0
7275,"chr3",122245144,122245643,0,0,0,0
7276,"chr3",122290089,122290588,0,0,0,0
7277,"chr3",122290607,122291106,0,0,0,0
7278,"chr3",122293052,122293551,0,0,0,0
7279,"chr3",122348633,122349132,0,0,0,0
7280,"chr3",122409759,122410258,0,0,0,0
7281,"chr3",122460842,122461341,0,0,0,0
7282,"chr3",122461446,122461945,0,0,0,0
7283,"chr3",122467933,122468432,0,0,0,0
7284,"chr3",122510223,122510722,0,0,0,0
7285,"chr3",122511870,122512369,0,0,0,0
7286,"chr3",122512980,122513479,0,0,0,0
7287,"chr3",122515046,122515545,0,0,0,0
7288,"chr3",122520206,122520705,0,0,0,0
7289,"chr3",122525006,122525505,0,0,0,0
7290,"chr3",122526851,122527350,0,0,0,0
7291,"chr3",122527710,122528209,0,0,0,0
7292,"chr3",122529069,122529568,0,0,0,0
7293,"chr3",122611732,122612231,0,0,0,0
7294,"chr3",122612361,122612860,0,0,0,0
7295,"chr3",122617537,122618036,0,0,0,0
7296,"chr3",122628945,122629444,0,0,0,0
7297,"chr3",122629459,122629958,0,0,0,0
7298,"chr3",122630988,122631487,0,0,0,0
7299,"chr3",122638603,122639102,0,0,0,0
7300,"chr3",122860513,122861012,0,0,0,0
7301,"chr3",122861303,122861802,0,0,0,0
7302,"chr3",122874137,122874636,0,0,0,0
7303,"chr3",122875089,122875588,0,0,0,0
7304,"chr3",122878621,122879120,0,0,0,0
7305,"chr3",122887452,122887951,0,0,0,0
7306,"chr3",122888233,122888732,0,0,0,0
7307,"chr3",122915123,122915622,0,0,0,0
7308,"chr3",122918526,122919025,0,0,0,0
7309,"chr3",122921651,122922150,0,0,0,0
7310,"chr3",122923157,122923656,0,0,0,0
7311,"chr3",122925148,122925647,0,0,0,0
7312,"chr3",122926059,122926558,0,0,0,0
7313,"chr3",122926574,122927073,0,0,0,0
7314,"chr3",122944286,122944785,0,0,0,0
7315,"chr3",122977352,122977851,0,0,0,0
7316,"chr3",122983413,122983912,0,0,0,0
7317,"chr3",123011894,123012393,0,0,0,0
7318,"chr3",123018846,123019345,0,0,0,0
7319,"chr3",123020316,123020815,0,0,0,0
7320,"chr3",123023092,123023591,0,0,0,0
7321,"chr3",123024916,123025415,0,0,0,0
7322,"chr3",123025751,123026250,0,0,0,0
7323,"chr3",123038329,123038828,0,0,0,0
7324,"chr3",123056808,123057307,0,0,0,0
7325,"chr3",123058856,123059355,0,0,0,0
7326,"chr3",123064839,123065338,0,0,0,0
7327,"chr3",123069657,123070156,0,0,0,0
7328,"chr3",123072121,123072620,0,0,0,0
7329,"chr3",123073434,123073933,0,0,0,0
7330,"chr3",123075032,123075531,0,0,0,0
7331,"chr3",123079321,123079820,0,0,0,0
7332,"chr3",123079957,123080456,0,0,0,0
7333,"chr3",123100502,123101001,0,0,0,0
7334,"chr3",123108006,123108505,0,0,0,0
7335,"chr3",123153999,123154498,0,0,0,0
7336,"chr3",123168761,123169260,0,0,0,0
7337,"chr3",123173576,123174075,0,0,0,0
7338,"chr3",123174313,123174812,0,0,0,0
7339,"chr3",123191182,123191681,0,0,0,0
7340,"chr3",123218561,123219060,0,0,0,0
7341,"chr3",123259486,123259985,0,0,0,0
7342,"chr3",123267017,123267516,0,0,0,0
7343,"chr3",123332309,123332808,0,0,0,0
7344,"chr3",123332917,123333416,0,0,0,0
7345,"chr3",123335422,123335921,0,0,0,0
7346,"chr3",123441160,123441659,0,0,0,0
7347,"chr3",123508138,123508637,0,0,0,0
7348,"chr3",125997489,125997988,0,0,0,0
7349,"chr3",125998487,125998986,0,0,0,0
7350,"chr3",125999114,125999613,0,0,0,0
7351,"chr3",126018614,126019113,0,0,0,0
7352,"chr3",126121880,126122379,0,0,0,0
7353,"chr3",126157355,126157854,0,0,0,0
7354,"chr3",126293639,126294138,0,0,0,0
7355,"chr3",126660176,126660675,0,0,0,0
7356,"chr3",126663877,126664376,0,0,0,0
7357,"chr3",126746297,126746796,0,0,0,0
7358,"chr3",126771522,126772021,0,0,0,0
7359,"chr3",126797736,126798235,0,0,0,0
7360,"chr3",127446194,127446693,0,0,0,0
7361,"chr3",127633188,127633687,0,0,0,0
7362,"chr3",127727880,127728379,0,0,0,0
7363,"chr3",127740159,127740658,0,0,0,0
7364,"chr3",127780944,127781443,0,0,0,0
7365,"chr3",127791036,127791535,0,0,0,0
7366,"chr3",127792095,127792594,0,0,0,0
7367,"chr3",127793470,127793969,0,0,0,0
7368,"chr3",127798572,127799071,0,0,0,0
7369,"chr3",127799802,127800301,0,0,0,0
7370,"chr3",127805887,127806386,0,0,0,0
7371,"chr3",127816192,127816691,0,0,0,0
7372,"chr3",127816715,127817214,0,0,0,0
7373,"chr3",127818610,127819109,0,0,0,0
7374,"chr3",127827111,127827610,0,0,0,0
7375,"chr3",127831710,127832209,0,0,0,0
7376,"chr3",127835568,127836067,0,0,0,0
7377,"chr3",127836077,127836576,0,0,0,0
7378,"chr3",127838170,127838669,0,0,0,0
7379,"chr3",127843460,127843959,0,0,0,0
7380,"chr3",127853249,127853748,0,0,0,0
7381,"chr3",127862253,127862752,0,0,0,0
7382,"chr3",127866733,127867232,0,0,0,0
7383,"chr3",127873609,127874108,0,0,0,0
7384,"chr3",127874264,127874763,0,0,0,0
7385,"chr3",127883787,127884286,0,0,0,0
7386,"chr3",127888075,127888574,0,0,0,0
7387,"chr3",127888671,127889170,0,0,0,0
7388,"chr3",127891016,127891515,0,0,0,0
7389,"chr3",127892407,127892906,0,0,0,0
7390,"chr3",127894957,127895456,0,0,0,0
7391,"chr3",127897180,127897679,0,0,0,0
7392,"chr3",127923111,127923610,0,0,0,0
7393,"chr3",127924459,127924958,0,0,0,0
7394,"chr3",127926592,127927091,0,0,0,0
7395,"chr3",127929054,127929553,0,0,0,0
7396,"chr3",127929911,127930410,0,0,0,0
7397,"chr3",127930587,127931086,0,0,0,0
7398,"chr3",127931883,127932382,0,0,0,0
7399,"chr3",127932397,127932896,0,0,0,0
7400,"chr3",127973652,127974151,0,0,0,0
7401,"chr3",127981734,127982233,0,0,0,0
7402,"chr3",128098683,128099182,0,0,0,0
7403,"chr3",128178251,128178750,0,0,0,0
7404,"chr3",128566017,128566516,0,0,0,0
7405,"chr3",128707189,128707688,0,0,0,0
7406,"chr3",129289422,129289921,0,0,0,0
7407,"chr3",129422349,129422848,0,0,0,0
7408,"chr3",129426263,129426762,0,0,0,0
7409,"chr3",129429212,129429711,0,0,0,0
7410,"chr3",129450628,129451127,0,0,0,0
7411,"chr3",129478295,129478794,0,0,0,0
7412,"chr3",129479515,129480014,0,0,0,0
7413,"chr3",129488631,129489130,0,0,0,0
7414,"chr3",129494660,129495159,0,0,0,0
7415,"chr3",129506859,129507358,0,0,0,0
7416,"chr3",129510938,129511437,0,0,0,0
7417,"chr3",129529257,129529756,0,0,0,0
7418,"chr3",129536621,129537120,0,0,0,0
7419,"chr3",129538919,129539418,0,0,0,0
7420,"chr3",129547865,129548364,0,0,0,0
7421,"chr3",129565449,129565948,0,0,0,0
7422,"chr3",129565955,129566454,0,0,0,0
7423,"chr3",129573295,129573794,0,0,0,0
7424,"chr3",129575090,129575589,0,0,0,0
7425,"chr3",129577963,129578462,0,0,0,0
7426,"chr3",129583045,129583544,0,0,0,0
7427,"chr3",129589159,129589658,0,0,0,0
7428,"chr3",129589668,129590167,0,0,0,0
7429,"chr3",129613671,129614170,0,0,0,0
7430,"chr3",129673717,129674216,0,0,0,0
7431,"chr3",129816314,129816813,0,0,0,0
7432,"chr3",129835937,129836436,0,0,0,0
7433,"chr3",129877243,129877742,0,0,0,0
7434,"chr3",129892004,129892503,0,0,0,0
7435,"chr3",129897979,129898478,0,0,0,0
7436,"chr3",129901675,129902174,0,0,0,0
7437,"chr3",129943788,129944287,0,0,0,0
7438,"chr3",129953835,129954334,0,0,0,0
7439,"chr3",129954570,129955069,0,0,0,0
7440,"chr3",129955597,129956096,0,0,0,0
7441,"chr3",129958519,129959018,0,0,0,0
7442,"chr3",129959059,129959558,0,0,0,0
7443,"chr3",129970894,129971393,0,0,0,0
7444,"chr3",130033166,130033665,0,0,0,0
7445,"chr3",130036182,130036681,0,0,0,0
7446,"chr3",130052027,130052526,0,0,0,0
7447,"chr3",130053678,130054177,0,0,0,0
7448,"chr3",130056179,130056678,0,0,0,0
7449,"chr3",130061659,130062158,0,0,0,0
7450,"chr3",130079730,130080229,0,0,0,0
7451,"chr3",130702812,130703311,0,0,0,0
7452,"chr3",130736846,130737345,0,0,0,0
7453,"chr3",130903098,130903597,0,0,0,0
7454,"chr3",131156304,131156803,0,0,0,0
7455,"chr3",131231446,131231945,0,0,0,0
7456,"chr3",131237711,131238210,0,0,0,0
7457,"chr3",131299849,131300348,0,0,0,0
7458,"chr3",131315397,131315896,0,0,0,0
7459,"chr3",131316175,131316674,0,0,0,0
7460,"chr3",131320707,131321206,0,0,0,0
7461,"chr3",131321329,131321828,0,0,0,0
7462,"chr3",131322044,131322543,0,0,0,0
7463,"chr3",131324000,131324499,0,0,0,0
7464,"chr3",131324531,131325030,0,0,0,0
7465,"chr3",131325440,131325939,0,0,0,0
7466,"chr3",131326140,131326639,0,0,0,0
7467,"chr3",131328170,131328669,0,0,0,0
7468,"chr3",131328954,131329453,0,0,0,0
7469,"chr3",131330681,131331180,0,0,0,0
7470,"chr3",131331442,131331941,0,0,0,0
7471,"chr3",131335444,131335943,0,0,0,0
7472,"chr3",131337713,131338212,0,0,0,0
7473,"chr3",131339169,131339668,0,0,0,0
7474,"chr3",131339781,131340280,0,0,0,0
7475,"chr3",131340445,131340944,0,0,0,0
7476,"chr3",131342172,131342671,0,0,0,0
7477,"chr3",131345445,131345944,0,0,0,0
7478,"chr3",131348653,131349152,0,0,0,0
7479,"chr3",131349685,131350184,0,0,0,0
7480,"chr3",131351294,131351793,0,0,0,0
7481,"chr3",131356512,131357011,0,0,0,0
7482,"chr3",131358160,131358659,0,0,0,0
7483,"chr3",131358686,131359185,0,0,0,0
7484,"chr3",131360435,131360934,0,0,0,0
7485,"chr3",131362265,131362764,0,0,0,0
7486,"chr3",131363415,131363914,0,0,0,0
7487,"chr3",131366781,131367280,0,0,0,0
7488,"chr3",131367492,131367991,0,0,0,0
7489,"chr3",131368561,131369060,0,0,0,0
7490,"chr3",131369504,131370003,0,0,0,0
7491,"chr3",131370836,131371335,0,0,0,0
7492,"chr3",131372888,131373387,0,0,0,0
7493,"chr3",131467096,131467595,0,0,0,0
7494,"chr3",131467742,131468241,0,0,0,0
7495,"chr3",131469876,131470375,0,0,0,0
7496,"chr3",131470380,131470879,0,0,0,0
7497,"chr3",131473070,131473569,0,0,0,0
7498,"chr3",131473762,131474261,0,0,0,0
7499,"chr3",131474383,131474882,0,0,0,0
7500,"chr3",131477747,131478246,0,0,0,0
7501,"chr3",131478575,131479074,0,0,0,0
7502,"chr3",131480597,131481096,0,0,0,0
7503,"chr3",131481150,131481649,0,0,0,0
7504,"chr3",131482162,131482661,0,0,0,0
7505,"chr3",131482965,131483464,0,0,0,0
7506,"chr3",131483706,131484205,0,0,0,0
7507,"chr3",131484878,131485377,0,0,0,0
7508,"chr3",131487161,131487660,0,0,0,0
7509,"chr3",131488349,131488848,0,0,0,0
7510,"chr3",131488850,131489349,0,0,0,0
7511,"chr3",131490145,131490644,0,0,0,0
7512,"chr3",131491129,131491628,0,0,0,0
7513,"chr3",131498747,131499246,0,0,0,0
7514,"chr3",131519488,131519987,0,0,0,0
7515,"chr3",131608045,131608544,0,0,0,0
7516,"chr3",132655765,132656264,0,0,0,0
7517,"chr3",132683370,132683869,0,0,0,0
7518,"chr3",132684002,132684501,0,0,0,0
7519,"chr3",132791129,132791628,0,0,0,0
7520,"chr3",132853554,132854053,0,0,0,0
7521,"chr3",132873177,132873676,0,0,0,0
7522,"chr3",132886660,132887159,0,0,0,0
7523,"chr3",132964690,132965189,0,0,0,0
7524,"chr3",132984935,132985434,0,0,0,0
7525,"chr3",133309911,133310410,0,0,0,0
7526,"chr3",133515835,133516334,0,0,0,0
7527,"chr3",133524288,133524787,0,0,0,0
7528,"chr3",133533323,133533822,0,0,0,0
7529,"chr3",133533913,133534412,0,0,0,0
7530,"chr3",133541016,133541515,0,0,0,0
7531,"chr3",133542017,133542516,0,0,0,0
7532,"chr3",133544083,133544582,0,0,0,0
7533,"chr3",133546183,133546682,0,0,0,0
7534,"chr3",133594790,133595289,0,0,0,0
7535,"chr3",133598703,133599202,0,0,0,0
7536,"chr3",133600879,133601378,0,0,0,0
7537,"chr3",133601647,133602146,0,0,0,0
7538,"chr3",133627073,133627572,0,0,0,0
7539,"chr3",133757675,133758174,0,0,0,0
7540,"chr3",133759320,133759819,0,0,0,0
7541,"chr3",134033858,134034357,0,0,0,0
7542,"chr3",134105630,134106129,0,0,0,0
7543,"chr3",134239663,134240162,0,0,0,0
7544,"chr3",134473426,134473925,0,0,0,0
7545,"chr3",134477348,134477847,0,0,0,0
7546,"chr3",134610952,134611451,0,0,0,0
7547,"chr3",135244420,135244919,0,0,0,0
7548,"chr3",135268166,135268665,0,0,0,0
7549,"chr3",135324215,135324714,0,0,0,0
7550,"chr3",135372676,135373175,0,0,0,0
7551,"chr3",135393194,135393693,0,0,0,0
7552,"chr3",135394326,135394825,0,0,0,0
7553,"chr3",135399473,135399972,0,0,0,0
7554,"chr3",135422628,135423127,0,0,0,0
7555,"chr3",135423231,135423730,0,0,0,0
7556,"chr3",135439102,135439601,0,0,0,0
7557,"chr3",135456344,135456843,0,0,0,0
7558,"chr3",135469923,135470422,0,0,0,0
7559,"chr3",135527503,135528002,0,0,0,0
7560,"chr3",135580132,135580631,0,0,0,0
7561,"chr3",135581767,135582266,0,0,0,0
7562,"chr3",135604583,135605082,0,0,0,0
7563,"chr3",135628587,135629086,0,0,0,0
7564,"chr3",135629227,135629726,0,0,0,0
7565,"chr3",135630605,135631104,0,0,0,0
7566,"chr3",135631613,135632112,0,0,0,0
7567,"chr3",135646841,135647340,0,0,0,0
7568,"chr3",135674581,135675080,0,0,0,0
7569,"chr3",135675396,135675895,0,0,0,0
7570,"chr3",135682160,135682659,0,0,0,0
7571,"chr3",135682815,135683314,0,0,0,0
7572,"chr3",135690395,135690894,0,0,0,0
7573,"chr3",135728895,135729394,0,0,0,0
7574,"chr3",135731589,135732088,0,0,0,0
7575,"chr3",135775550,135776049,0,0,0,0
7576,"chr3",135796038,135796537,0,0,0,0
7577,"chr3",135824351,135824850,0,0,0,0
7578,"chr3",135851844,135852343,0,0,0,0
7579,"chr3",135885830,135886329,0,0,0,0
7580,"chr3",135889337,135889836,0,0,0,0
7581,"chr3",136086398,136086897,0,0,0,0
7582,"chr3",136566704,136567203,0,0,0,0
7583,"chr3",136570003,136570502,0,0,0,0
7584,"chr3",136570516,136571015,0,0,0,0
7585,"chr3",136674389,136674888,0,0,0,0
7586,"chr3",136684500,136684999,0,0,0,0
7587,"chr3",136697791,136698290,0,0,0,0
7588,"chr3",136707355,136707854,0,0,0,0
7589,"chr3",136739006,136739505,0,0,0,0
7590,"chr3",136742687,136743186,0,0,0,0
7591,"chr3",136749342,136749841,0,0,0,0
7592,"chr3",136819047,136819546,0,0,0,0
7593,"chr3",136826154,136826653,0,0,0,0
7594,"chr3",136836914,136837413,0,0,0,0
7595,"chr3",136840588,136841087,0,0,0,0
7596,"chr3",136871744,136872243,0,0,0,0
7597,"chr3",137244059,137244558,0,0,0,0
7598,"chr3",137810062,137810561,0,0,0,0
7599,"chr3",137841217,137841716,0,0,0,0
7600,"chr3",137859853,137860352,0,0,0,0
7601,"chr3",137864858,137865357,0,0,0,0
7602,"chr3",137867059,137867558,0,0,0,0
7603,"chr3",137879269,137879768,0,0,0,0
7604,"chr3",137921199,137921698,0,0,0,0
7605,"chr3",137961921,137962420,0,0,0,0
7606,"chr3",137968302,137968801,0,0,0,0
7607,"chr3",137969160,137969659,0,0,0,0
7608,"chr3",137970643,137971142,0,0,0,0
7609,"chr3",137971326,137971825,0,0,0,0
7610,"chr3",138002502,138003001,0,0,0,0
7611,"chr3",138008007,138008506,0,0,0,0
7612,"chr3",138117872,138118371,0,0,0,0
7613,"chr3",138118424,138118923,0,0,0,0
7614,"chr3",138119347,138119846,0,0,0,0
7615,"chr3",138173233,138173732,0,0,0,0
7616,"chr3",138222371,138222870,0,0,0,0
7617,"chr3",138235505,138236004,0,0,0,0
7618,"chr3",138238669,138239168,0,0,0,0
7619,"chr3",138239860,138240359,0,0,0,0
7620,"chr3",138280195,138280694,0,0,0,0
7621,"chr3",138286606,138287105,0,0,0,0
7622,"chr3",138290659,138291158,0,0,0,0
7623,"chr3",138291604,138292103,0,0,0,0
7624,"chr3",138292438,138292937,0,0,0,0
7625,"chr3",138302361,138302860,0,0,0,0
7626,"chr3",138302880,138303379,0,0,0,0
7627,"chr3",138304428,138304927,0,0,0,0
7628,"chr3",138310715,138311214,0,0,0,0
7629,"chr3",138312078,138312577,0,0,0,0
7630,"chr3",138312794,138313293,0,0,0,0
7631,"chr3",138316180,138316679,0,0,0,0
7632,"chr3",138489751,138490250,0,0,0,0
7633,"chr3",138506649,138507148,0,0,0,0
7634,"chr3",138715158,138715657,0,0,0,0
7635,"chr3",138722191,138722690,0,0,0,0
7636,"chr3",138742575,138743074,0,0,0,0
7637,"chr3",138743277,138743776,0,0,0,0
7638,"chr3",138743792,138744291,0,0,0,0
7639,"chr3",138745473,138745972,0,0,0,0
7640,"chr3",138764721,138765220,0,0,0,0
7641,"chr3",138770153,138770652,0,0,0,0
7642,"chr3",138774909,138775408,0,0,0,0
7643,"chr3",139049131,139049630,0,0,0,0
7644,"chr3",139913540,139914039,0,0,0,0
7645,"chr3",142222409,142222908,0,0,0,0
7646,"chr3",142276844,142277343,0,0,0,0
7647,"chr3",142279076,142279575,0,0,0,0
7648,"chr3",142291750,142292249,0,0,0,0
7649,"chr3",142294851,142295350,0,0,0,0
7650,"chr3",142295981,142296480,0,0,0,0
7651,"chr3",142297794,142298293,0,0,0,0
7652,"chr3",142310510,142311009,0,0,0,0
7653,"chr3",142315554,142316053,0,0,0,0
7654,"chr3",142319079,142319578,0,0,0,0
7655,"chr3",142324425,142324924,0,0,0,0
7656,"chr3",142328550,142329049,0,0,0,0
7657,"chr3",142332644,142333143,0,0,0,0
7658,"chr3",142338804,142339303,0,0,0,0
7659,"chr3",142339316,142339815,0,0,0,0
7660,"chr3",142339866,142340365,0,0,0,0
7661,"chr3",142346194,142346693,0,0,0,0
7662,"chr3",142357772,142358271,0,0,0,0
7663,"chr3",142362012,142362511,0,0,0,0
7664,"chr3",142365877,142366376,0,0,0,0
7665,"chr3",142394629,142395128,0,0,0,0
7666,"chr3",142559518,142560017,0,0,0,0
7667,"chr3",142700734,142701233,0,0,0,0
7668,"chr3",142762589,142763088,0,0,0,0
7669,"chr3",142863169,142863668,0,0,0,0
7670,"chr3",142882483,142882982,0,0,0,0
7671,"chr3",142917611,142918110,0,0,0,0
7672,"chr3",143103309,143103808,0,0,0,0
7673,"chr3",143534198,143534697,0,0,0,0
7674,"chr3",143634369,143634868,0,0,0,0
7675,"chr3",144043171,144043670,0,0,0,0
7676,"chr3",144044156,144044655,0,0,0,0
7677,"chr3",144047425,144047924,0,0,0,0
7678,"chr3",144093570,144094069,0,0,0,0
7679,"chr3",144094159,144094658,0,0,0,0
7680,"chr3",144094834,144095333,0,0,0,0
7681,"chr3",144098787,144099286,0,0,0,0
7682,"chr3",144114319,144114818,0,0,0,0
7683,"chr3",144136454,144136953,0,0,0,0
7684,"chr3",144185382,144185881,0,0,0,0
7685,"chr3",144191063,144191562,0,0,0,0
7686,"chr3",144203106,144203605,0,0,0,0
7687,"chr3",144207469,144207968,0,0,0,0
7688,"chr3",144231899,144232398,0,0,0,0
7689,"chr3",144399672,144400171,0,0,0,0
7690,"chr3",144453584,144454083,0,0,0,0
7691,"chr3",144569004,144569503,0,0,0,0
7692,"chr3",144714541,144715040,0,0,0,0
7693,"chr3",144719107,144719606,0,0,0,0
7694,"chr3",144827180,144827679,0,0,0,0
7695,"chr3",144849305,144849804,0,0,0,0
7696,"chr3",144889477,144889976,0,0,0,0
7697,"chr3",144890230,144890729,0,0,0,0
7698,"chr3",144893281,144893780,0,0,0,0
7699,"chr3",144897706,144898205,0,0,0,0
7700,"chr3",144932766,144933265,0,0,0,0
7701,"chr3",144947335,144947834,0,0,0,0
7702,"chr3",144996561,144997060,0,0,0,0
7703,"chr3",145002668,145003167,0,0,0,0
7704,"chr3",145022091,145022590,0,0,0,0
7705,"chr3",145072234,145072733,0,0,0,0
7706,"chr3",145097403,145097902,0,0,0,0
7707,"chr3",145103147,145103646,0,0,0,0
7708,"chr3",145120233,145120732,0,0,0,0
7709,"chr3",145265030,145265529,0,0,0,0
7710,"chr3",145612614,145613113,0,0,0,0
7711,"chr3",145727323,145727822,0,0,0,0
7712,"chr3",145737747,145738246,0,0,0,0
7713,"chr3",145794265,145794764,0,0,0,0
7714,"chr3",145838897,145839396,0,0,0,0
7715,"chr3",145839868,145840367,0,0,0,0
7716,"chr3",145910594,145911093,0,0,0,0
7717,"chr3",145913239,145913738,0,0,0,0
7718,"chr3",145913821,145914320,0,0,0,0
7719,"chr3",145926293,145926792,0,0,0,0
7720,"chr3",145949992,145950491,0,0,0,0
7721,"chr3",145955119,145955618,0,0,0,0
7722,"chr3",146008160,146008659,0,0,0,0
7723,"chr3",146150003,146150502,0,0,0,0
7724,"chr3",146207424,146207923,0,0,0,0
7725,"chr3",146213283,146213782,0,0,0,0
7726,"chr3",146220690,146221189,0,0,0,0
7727,"chr3",146243519,146244018,0,0,0,0
7728,"chr3",146244587,146245086,0,0,0,0
7729,"chr3",146246593,146247092,0,0,0,0
7730,"chr3",146257381,146257880,0,0,0,0
7731,"chr3",146258142,146258641,0,0,0,0
7732,"chr3",146277922,146278421,0,0,0,0
7733,"chr3",146278474,146278973,0,0,0,0
7734,"chr3",146316325,146316824,0,0,0,0
7735,"chr3",146406512,146407011,0,0,0,0
7736,"chr3",146423011,146423510,0,0,0,0
7737,"chr3",146431279,146431778,0,0,0,0
7738,"chr3",146431837,146432336,0,0,0,0
7739,"chr3",146438168,146438667,0,0,0,0
7740,"chr3",146447533,146448032,0,0,0,0
7741,"chr3",146448094,146448593,0,0,0,0
7742,"chr3",146501734,146502233,0,0,0,0
7743,"chr3",146520478,146520977,0,0,0,0
7744,"chr3",146533533,146534032,0,0,0,0
7745,"chr3",146543521,146544020,0,0,0,0
7746,"chr3",146565633,146566132,0,0,0,0
7747,"chr3",146566998,146567497,0,0,0,0
7748,"chr3",146568463,146568962,0,0,0,0
7749,"chr3",146572355,146572854,0,0,0,0
7750,"chr3",146684821,146685320,0,0,0,0
7751,"chr3",147840759,147841258,0,0,0,0
7752,"chr3",147946888,147947387,0,0,0,0
7753,"chr3",148220761,148221260,0,0,0,0
7754,"chr3",148226850,148227349,0,0,0,0
7755,"chr3",148295329,148295828,0,0,0,0
7756,"chr3",148344047,148344546,0,0,0,0
7757,"chr3",148406884,148407383,0,0,0,0
7758,"chr3",148419979,148420478,0,0,0,0
7759,"chr3",148726673,148727172,0,0,0,0
7760,"chr3",148730286,148730785,0,0,0,0
7761,"chr3",148915233,148915732,0,0,0,0
7762,"chr3",148916986,148917485,0,0,0,0
7763,"chr3",148918453,148918952,0,0,0,0
7764,"chr3",148925439,148925938,0,0,0,0
7765,"chr3",148928132,148928631,0,0,0,0
7766,"chr3",148960137,148960636,0,0,0,0
7767,"chr3",148960787,148961286,0,0,0,0
7768,"chr3",148983482,148983981,0,0,0,0
7769,"chr3",149043928,149044427,0,0,0,0
7770,"chr3",149062903,149063402,0,0,0,0
7771,"chr3",149071891,149072390,0,0,0,0
7772,"chr3",149077050,149077549,0,0,0,0
